,user_id,tsne-2d-one,tsne-2d-two
1496,22130,-13.052702,-12.6288805
1497,22140,6.7458897,6.4833784
1498,22146,-14.284276,13.250985
1499,22188,19.014154,10.141169
1500,22204,-22.98389,-4.099357
1501,22214,-14.524951,-2.7744007
1502,22250,1.6962092,3.7616007
1503,22273,9.902503,2.1100972
1504,22288,21.990263,3.09343
1505,22292,0.7503986,10.652328
1506,22306,-10.632116,-3.9882536
1507,22308,19.886074,7.9004683
1508,22325,-10.148248,21.203028
1509,22365,-12.617842,11.038083
1510,22388,-1.7322297,10.069023
1511,22395,1.4450123,-1.9969862
1512,22451,-3.8160543,-21.436333
1513,22457,-22.396389,2.8814867
1514,22463,17.27186,-10.156796
1515,22467,20.798922,-2.7086008
1516,22490,-18.88975,13.715221
1517,22494,1.1981294,-24.605207
1518,22498,-1.7322114,8.127117
1519,22510,19.176949,8.331064
1520,22520,-7.3222737,-13.806723
1521,22535,23.584162,1.2121713
1522,22548,-13.427416,11.331092
1523,22569,18.877861,-0.7422739
1524,22570,-6.2290363,-22.423294
1525,22578,-5.5733094,-9.005873
1526,22588,-10.099611,-3.757547
1527,22599,9.724162,-0.89553213
1528,22603,9.736736,10.647069
1529,22606,0.6109813,23.871416
1530,22614,-10.52551,18.869946
1531,22619,-8.782719,21.091799
1532,22626,21.150385,-0.10120567
1533,22627,10.876944,21.814962
1534,22646,-18.670343,11.487647
1535,22647,11.008441,-3.818709
1536,22664,-2.220978,8.607152
1537,22665,14.419086,-2.8872013
1538,22674,12.869731,4.9211707
1539,22678,21.296814,6.4689493
1540,22681,-1.9484957,-25.256168
1541,22692,-15.990596,-0.54195267
1542,22767,7.9030366,6.7249284
1543,22773,20.350584,-2.8847446
1544,22774,-16.322506,7.8235207
1545,22775,3.5514803,9.403338
1546,22837,-8.863671,11.979061
1547,22843,20.406866,-10.763178
1548,22854,20.26717,10.367045
1549,22860,11.310249,2.5301301
1550,22865,-16.229229,16.299343
1551,22880,13.964613,5.726609
1552,22883,11.277787,13.000364
1553,22903,14.651087,2.7318676
1554,22906,-2.5754583,10.52705
1555,22909,22.833267,4.85723
1556,22923,6.891704,-10.866994
1557,22963,4.414576,2.5474546
1558,22989,-11.25214,-3.3576796
1559,23007,13.22228,10.652461
1560,23010,6.975534,-7.3530293
1561,23023,-5.154423,11.130925
1562,23029,15.352514,9.035523
1563,23037,-9.076082,-0.080921054
1564,23093,12.557455,15.6144285
1565,23101,7.86073,9.535118
1566,23117,-15.944956,-5.8726373
1567,23170,-18.24937,9.857975
1568,23190,-6.919324,-12.742961
1569,23204,13.537262,-12.550304
1570,23217,4.7402577,3.0560153
1571,23220,15.738506,6.946843
1572,23240,11.024896,12.27322
1573,23283,13.480229,-12.187485
1574,23288,2.0535145,-10.374286
1575,23297,-5.6849017,2.6346085
1576,23308,4.300029,3.167297
1577,23346,3.8749,11.347928
1578,23353,-4.77117,-9.316729
1579,23365,19.020353,-4.97168
1580,23371,6.0503144,-7.6912923
1581,23404,-15.838196,0.0753669
1582,23412,5.548521,-12.19822
1583,23413,22.986265,7.6803813
1584,23434,-2.772933,-23.901785
1585,23436,-7.384892,-9.0737705
1586,23495,-13.287074,-4.0653315
1587,23520,-25.597803,5.093811
1588,23527,5.9645658,-1.8273573
1589,23561,23.808023,2.0214446
1590,23568,1.5317414,-20.348017
1591,23576,16.121002,10.111569
1592,23578,6.466544,3.3710985
1593,23594,-0.19178492,-20.777977
1594,23604,-15.657199,-12.019771
1595,23616,24.74726,2.537511
1596,23618,2.0774546,9.517848
1597,23634,3.2170794,-6.840415
1598,23685,-8.371762,-9.640451
1599,23693,-14.99294,11.497596
1600,23701,-10.873129,16.028227
1601,23713,-6.1869,7.797977
1602,23714,-8.677059,-3.7474308
1603,23717,4.0028567,-19.361681
1604,23729,12.394235,9.402331
1605,23744,8.354427,6.2361994
1606,23760,-3.5997307,9.902164
1607,23768,-2.9544866,0.90448207
1608,23789,-24.34044,-1.9121318
1609,23795,11.001279,9.225299
1610,23821,2.5929785,-5.59653
1611,23832,1.6965891,16.913471
1612,23834,-15.142531,7.038866
1613,23903,-9.575295,-6.3391595
1614,23908,10.204923,-0.19379066
1615,23924,-1.1008039,6.625307
1616,23932,14.618942,8.089727
1617,23933,-4.757755,-3.5328255
1618,23937,2.309477,5.373262
1619,23969,-17.265131,-14.348542
1620,23985,3.2153723,4.3446198
1621,23986,-4.7877326,11.159025
1622,23990,9.475274,0.58908165
1623,23995,-11.3168125,-11.943205
1624,24027,-22.035637,-4.2323065
1625,24028,3.7551942,4.2161417
1626,24036,22.146341,1.4196455
1627,24039,-3.7014213,-1.5300423
1628,24043,2.8051865,19.04874
1629,24081,-0.8658086,9.476938
1630,24097,3.5782804,4.2601757
1631,24098,-6.5793023,12.466257
1632,24099,-2.9839277,-1.839886
1633,24115,-16.809679,-2.7547848
1634,24123,-16.493755,4.9738736
1635,24137,-13.604031,-2.1874971
1636,24140,-20.43558,8.143644
1637,24162,15.399165,5.0958686
1638,24179,6.019562,6.752322
1639,24182,-17.11075,-8.119361
1640,24191,-6.0814395,-1.0779613
1641,24192,18.020376,-4.4377785
1642,24236,-10.02973,-10.125986
1643,24319,-1.3073694,6.587855
1644,24323,-0.12552094,6.6623125
1645,24328,0.44701925,-16.877348
1646,24354,13.1936035,-16.28912
1647,24362,-17.283682,-0.1328505
1648,24367,-6.7927394,-13.790543
1649,24414,6.460615,-0.49388683
1650,24420,-15.911001,-12.492936
1651,24505,16.09957,-0.5247445
1652,24519,13.719185,13.685279
1653,24532,-23.059189,-7.489687
1654,24557,0.6010668,15.706512
1655,24573,-4.263574,-9.572434
1656,24574,8.233475,20.625238
1657,24579,13.404362,5.130049
1658,24587,-9.71981,-13.016563
1659,24611,13.05935,0.44615626
1660,24629,6.181303,14.165624
1661,24651,6.00315,10.063362
1662,24652,6.8455534,-7.231699
1663,24655,-6.470278,-9.293893
1664,24713,-3.4293792,-17.78029
1665,24720,-1.5046902,9.993853
1666,24728,-9.151143,15.283049
1667,24763,-16.601145,17.675808
1668,24766,-0.43390217,8.902096
1669,24767,2.9023464,7.06333
1670,24806,0.49789834,-21.343344
1671,24810,-21.327623,8.92347
1672,24817,5.0501494,21.794418
1673,24827,13.5199375,9.060958
1674,24860,-0.34488943,-3.9227512
1675,24862,-18.455013,16.50208
1676,24871,-3.3442492,9.108512
1677,24876,-16.83207,-2.596432
1678,24901,4.78192,-14.50135
1679,24908,10.665727,4.4392266
1680,24913,-7.4416304,20.638506
1681,24959,20.064026,-1.4263724
1682,24984,11.367543,-5.611952
1683,24993,-16.085377,3.7172654
1684,25022,-21.11348,-0.6112745
1685,25025,-0.86311066,-14.765068
1686,25036,-4.1475205,-6.1252813
1687,25098,-5.619262,8.675521
1688,25106,10.202868,0.06873774
1689,25115,-4.6631417,15.641644
1690,25124,11.568447,8.777904
1691,25132,-12.300989,15.600069
1692,25141,7.7218127,-6.804958
1693,25220,-20.906292,-3.735331
1694,25228,-2.652734,6.928248
1695,25252,17.01997,-10.184341
1696,25263,11.439053,-1.7389451
1697,25290,12.039669,9.209532
1698,25303,-18.982029,11.544443
1699,25322,-11.098881,-14.463606
1700,25361,3.069176,-9.397844
1701,25403,0.90952045,-6.221175
1702,25422,-2.7904906,11.591989
1703,25432,-3.7120073,16.123178
1704,25464,-9.12331,-12.451342
1705,25476,-0.994178,-20.808949
1706,25486,0.45748523,-11.472367
1707,25487,-7.1878295,1.2784997
1708,25499,5.454051,9.482892
1709,25549,15.026663,0.5928526
1710,25593,-13.022268,12.566325
1711,25600,5.6571417,-15.425479
1712,25621,0.84217227,23.9917
1713,25626,18.287434,-0.73387814
1714,25627,0.26966414,-12.487171
1715,25628,-4.704723,19.30103
1716,25672,13.735404,-16.523764
1717,25676,15.71004,8.1540575
1718,25679,20.597668,1.644775
1719,25707,-2.3919065,4.514348
1720,25710,19.761446,6.6016054
1721,25793,13.038129,0.72815746
1722,25796,5.668778,-11.549254
1723,25803,7.1447635,-6.288457
1724,25811,-17.394,-11.167579
1725,25834,20.548088,5.407585
1726,25870,-5.3692827,-1.9010209
1727,25876,12.2546835,12.11048
1728,25882,7.3754163,5.0482287
1729,25886,9.445332,0.50188875
1730,25900,1.0866069,-7.2263165
1731,25903,23.737745,4.7020946
1732,25913,3.3729022,5.9102087
1733,25926,-5.7830324,-5.612102
1734,25935,-0.32096666,-22.890392
1735,25943,15.940232,-5.826319
1736,25944,-0.700612,-19.398155
1737,25956,-15.171535,16.991083
1738,25971,-5.1951194,11.100434
1739,25980,-1.1597637,-8.456071
1740,25998,-6.01485,-9.639819
1741,26019,2.4277055,4.4592557
1742,26024,0.35899156,2.5540512
1743,26029,-6.1180267,1.9354911
1744,26054,-0.28357637,9.75431
1745,26060,10.968596,9.227091
1746,26074,-0.6335333,-14.700149
1747,26077,0.84395486,7.762204
1748,26086,-21.078617,7.963645
1749,26111,7.945416,-2.1426682
1750,26120,0.19589165,6.256751
1751,26132,5.628305,9.57685
1752,26141,-22.823175,-6.5465693
1753,26159,9.138603,-0.8698581
1754,26162,-4.7016225,5.5583005
1755,26164,24.602583,-0.98488176
1756,26182,12.842707,-7.1845055
1757,26185,-9.095722,8.273532
1758,26190,-1.086252,7.672489
1759,26221,-13.881219,-5.738739
1760,26250,-8.76678,1.3200628
1761,26261,11.751187,0.83002883
1762,26282,9.761163,-9.161494
1763,26293,-1.7777312,-6.6137886
1764,26308,-5.9416738,-1.1821103
1765,26312,-0.56027913,-14.691285
1766,26340,21.350113,7.920543
1767,26345,-1.4645443,-8.951632
1768,26364,-7.0518556,-0.8057109
1769,26370,-2.3083022,-12.233744
1770,26372,6.1395297,-2.5050924
1771,26385,21.524872,2.723745
1772,26415,-18.272707,2.9116979
1773,26423,-10.524896,15.017193
1774,26440,-2.8848662,4.542305
1775,26443,-21.773659,-10.303257
1776,26458,17.289494,5.347904
1777,26461,2.629198,2.4851134
1778,26462,1.5074767,-0.13105664
1779,26473,-2.3051975,-9.294237
1780,26506,1.5357475,7.849486
1781,26508,-13.067725,0.880159
1782,26509,-12.743399,-9.3237295
1783,26515,-15.907214,-7.207233
1784,26559,8.932928,21.749666
1785,26576,-8.394967,21.19037
1786,26578,-4.8374877,-23.55772
1787,26620,1.20229,-1.596154
1788,26626,-12.236728,1.9810184
1789,26633,13.787327,10.691692
1790,26658,-11.517571,-15.308668
1791,26693,7.224923,-13.042008
1792,26698,2.4527416,21.922983
1793,26707,2.9336438,-4.2600365
1794,26709,-10.46358,14.869709
1795,26715,12.36646,10.933647
1796,26718,10.705609,0.51884454
1797,26768,-8.15591,-13.032726
1798,26776,-6.2578206,10.653409
1799,26785,-10.223295,12.902982
1800,26823,4.861658,-0.71221256
1801,26825,-10.897961,16.103195
1802,26846,-16.163794,18.010963
1803,26859,0.73231745,-22.684187
1804,26878,-21.537985,1.1278132
1805,26890,21.374565,-10.512727
1806,26896,20.979795,6.3609643
1807,26897,6.37986,12.048903
1808,26898,-14.493712,2.1708035
1809,26953,-12.833672,1.9097749
1810,27022,11.916964,-1.2764202
1811,27024,-24.667995,3.7518442
1812,27036,-0.9054921,-7.5646114
1813,27055,-1.2349992,-27.008053
1814,27062,-3.175166,21.579197
1815,27084,13.487246,4.1363344
1816,27087,-19.046076,-10.031503
1817,27104,4.5732484,-5.672488
1818,27135,-12.689935,14.853144
1819,27141,-16.06114,-3.009379
1820,27162,0.72454894,-13.001854
1821,27166,-7.354365,-17.716818
1822,27178,-1.7810106,3.3582134
1823,27179,-5.7060876,-10.003893
1824,27208,4.7899156,0.29198644
1825,27300,17.148035,-3.8056912
1826,27303,8.276158,-1.0575176
1827,27309,-3.2669494,0.5125854
1828,27320,23.153652,-4.5165577
1829,27331,17.705055,3.9218674
1830,27336,9.105982,-7.217171
1831,27347,5.466765,-18.85873
1832,27368,2.0907824,-17.086298
1833,27389,-8.649893,15.19547
1834,27411,-7.53707,20.74559
1835,27441,-1.9033452,-4.052133
1836,27443,-17.842972,14.772671
1837,27451,-3.9890182,-10.799859
1838,27455,13.533435,10.774782
1839,27466,-14.953175,1.9961534
1840,27519,2.0097797,10.291159
1841,27525,-14.5086775,15.155897
1842,27536,9.070948,22.790707
1843,27546,-5.2388515,-19.651325
1844,27588,-12.325931,3.0950298
1845,27594,-12.173166,14.268915
1846,27596,-23.835808,-2.4906566
1847,27631,-14.214573,15.434949
1848,27639,13.8718815,9.96105
1849,27664,-4.421542,4.5657387
1850,27675,8.596935,22.983047
1851,27676,-21.598043,-5.1039944
1852,27696,12.366427,-5.329759
1853,27697,-17.561653,-6.608351
1854,27704,11.491564,-17.714552
1855,27717,0.09629697,-11.961666
1856,27740,-14.292987,14.117731
1857,27742,22.732061,-0.15790275
1858,27752,-17.325695,-4.0828576
1859,27758,0.12501632,4.8725486
1860,27767,14.9123125,18.93404
1861,27782,10.127823,10.299067
1862,27789,-0.8716471,5.9882283
1863,27797,11.625259,-11.392235
1864,27843,-5.195197,-6.2102857
1865,27845,-5.5888624,8.712684
1866,27853,-3.574297,1.877304
1867,27877,-5.10082,16.83232
1868,27884,8.602621,22.164684
1869,27900,-17.0392,9.499989
1870,27908,-1.8626153,18.019423
1871,27917,-4.3560295,-5.074336
1872,27939,9.384137,-2.8348348
1873,27955,-9.491752,-7.8741794
1874,27957,-12.249681,-6.809641
1875,27959,-2.5805535,-7.520857
1876,27969,16.360756,-5.45522
1877,28002,22.124237,0.3602584
1878,28003,-7.067568,-11.281183
1879,28063,8.517292,-14.133169
1880,28070,-14.657972,14.708391
1881,28075,-2.886484,10.984007
1882,28081,-1.8919098,-12.569776
1883,28084,14.950017,3.1041822
1884,28085,-19.374008,-3.358564
1885,28102,-8.678888,-7.5646544
1886,28108,8.359859,20.728504
1887,28133,26.03179,1.6023138
1888,28136,3.332657,9.100448
1889,28146,0.8176117,23.179983
1890,28195,13.914447,-5.6694474
1891,28206,8.705598,22.817617
1892,28227,-6.2867656,-2.6448705
1893,28233,-8.934475,8.313939
1894,28243,8.947967,11.608445
1895,28253,13.31985,9.079906
1896,28268,-19.407963,13.505191
1897,28281,-15.806115,11.927423
1898,28284,-1.5536506,-22.241688
1899,28314,10.78112,-2.1834726
1900,28342,2.067502,-5.887358
1901,28349,-9.721019,-10.385312
1902,28402,-7.7275624,15.07361
1903,28421,-12.217765,15.398608
1904,28435,-0.90185124,-25.339838
1905,28453,2.4652216,-11.692274
1906,28470,9.643272,-8.178589
1907,28478,18.255962,7.8742356
1908,28495,9.791069,22.792898
1909,28499,-0.32537168,-22.13119
1910,28513,-22.446638,2.6803026
1911,28517,16.060411,2.5811906
1912,28520,-0.75952286,-2.8927789
1913,28524,-12.905321,10.687964
1914,28555,-15.292136,-4.380742
1915,28567,9.107851,2.5701194
1916,28594,-6.754087,-6.6592703
1917,28607,10.643106,3.4688888
1918,28624,-17.030626,-2.3584387
1919,28626,-0.12105278,-4.3748384
1920,28628,-1.1650158,1.5928032
1921,28630,14.670185,7.2146873
1922,28645,-6.2588487,-1.6796334
1923,28662,12.000483,1.732469
1924,28665,0.45344284,7.3236823
1925,28685,0.7379007,23.67046
1926,28707,18.757877,-11.561301
1927,28712,22.76112,3.710254
1928,28745,16.319164,-1.9014709
1929,28762,-17.491062,-13.977317
1930,28802,-9.511932,13.986432
1931,28803,23.633776,-0.36206734
1932,28804,-15.741154,11.991363
1933,28837,-9.553398,2.174081
1934,28852,-6.828636,-17.857265
1935,28871,-5.04757,-8.936963
1936,28908,8.789855,22.776932
1937,28951,-4.6190104,-19.79593
1938,28988,-16.158781,-14.1237135
1939,28990,14.039351,-5.021333
1940,28994,-24.944695,1.9269253
1941,29019,-12.574096,-9.217247
1942,29021,-15.462222,13.865193
1943,29024,7.7529497,-7.220569
1944,29033,-11.705425,-7.5467653
1945,29041,6.4899454,-1.1378071
1946,29091,-20.03346,-6.493598
1947,29108,5.00003,-12.582047
1948,29128,-16.243195,12.311291
1949,29163,-20.852623,-3.5097125
1950,29192,-21.280424,7.613837
1951,29201,-5.4062862,0.7050261
1952,29223,-19.882313,-4.4283805
1953,29248,23.725367,1.0887307
1954,29258,9.59186,6.6108437
1955,29272,-10.935223,1.4026042
1956,29274,-12.313983,-7.8596587
1957,29283,-6.9570007,20.094439
1958,29290,-6.2054067,-12.784296
1959,29321,-8.171954,1.2941976
1960,29330,7.2243614,5.9370666
1961,29332,12.906197,-16.437317
1962,29334,24.725594,2.4740708
1963,29343,-11.349797,-1.3452371
1964,29370,-12.977163,13.925275
1965,29374,-9.815003,21.565588
1966,29391,2.627962,-3.657086
1967,29400,-8.675771,3.7773318
1968,29436,10.164406,0.49609026
1969,29438,-12.898668,-3.5481198
1970,29459,2.2353163,-15.604618
1971,29513,-4.548109,-9.523374
1972,29531,11.200029,8.107251
1973,29533,-12.09329,19.958422
1974,29568,7.321526,23.90964
1975,29569,1.3683237,1.5283108
1976,29581,-5.420191,-1.9905313
1977,29589,-3.6378717,9.040634
1978,29593,10.598049,-10.7306
1979,29602,21.57464,2.7894633
1980,29610,-20.320276,0.8748614
1981,29623,14.891772,18.77686
1982,29631,9.239655,-6.322038
1983,29665,-4.7548337,-8.980642
1984,29672,14.651736,5.780499
1985,29711,11.913764,12.207607
1986,29737,-0.18350807,-23.78088
1987,29738,-5.1171246,9.574714
1988,29740,9.245443,-0.7841628
1989,29774,-6.2052445,4.2737
1990,29780,-11.074821,1.7509238
1991,29841,-23.844822,5.060199
1992,29845,18.097124,-0.30971885
1993,29849,-2.192746,-13.992106
1994,29874,-12.411908,11.674726
1995,29882,-3.7593813,-13.540363
1996,29912,-21.00479,-12.009311
1997,29925,1.8929176,-19.321415
1998,29945,-6.0994654,-0.841928
1999,29961,10.7784,-14.13493
2000,29963,17.56433,-1.9362773
2001,29969,-0.64973,1.1265397
2002,29971,9.084976,9.896642
2003,29995,-11.432205,9.992404
2004,29998,-5.081776,-13.758078
2005,29999,8.859314,-6.0364947
2006,30007,12.3016405,14.59358
2007,30024,-2.535822,10.014033
2008,30035,7.5904617,3.7479563
2009,30037,-3.0609274,-22.635891
2010,30038,-21.165499,-11.6567135
2011,30042,2.0610046,-10.863404
2012,30084,-3.455677,-1.9505371
2013,30098,1.2694529,-23.134
2014,30113,-17.484512,-4.6893945
2015,30120,12.511295,-4.9148426
2016,30124,-7.442262,5.5719905
2017,30142,2.6116092,-10.146892
2018,30155,1.5466521,-3.0279357
2019,30176,7.3671107,-5.963253
2020,30183,-15.526165,-8.781082
2021,30187,-24.880318,1.6632715
2022,30213,3.3172722,-4.7884774
2023,30219,-4.5547414,1.8134146
2024,30240,19.01801,-2.1836
2025,30293,-7.7037354,4.8668175
2026,30294,-4.990984,-1.822306
2027,30297,17.17502,-8.008421
2028,30304,-1.1092056,-19.898586
2029,30308,16.997389,-10.159841
2030,30311,11.176081,-1.7903594
2031,30330,-14.725482,-5.1871686
2032,30333,0.77289337,8.620238
2033,30344,4.313721,7.273742
2034,30351,6.5340476,3.5849204
2035,30376,-16.47042,2.0346155
2036,30381,-21.705427,7.1466155
2037,30389,4.024516,-18.91789
2038,30412,22.885689,5.3672085
2039,30417,-20.075085,-4.7324896
2040,30418,1.2762526,-15.897489
2041,30425,12.206926,-2.4567218
2042,30436,-2.8692765,7.1380086
2043,30472,18.877224,-1.1250983
2044,30474,3.4095256,7.8755183
2045,30478,15.089937,2.4207041
2046,30487,-2.0969017,-18.309364
2047,30500,2.4782073,1.010786
2048,30511,-17.047678,11.30477
2049,30516,19.418682,8.973455
2050,30527,14.05591,2.7733963
2051,30536,-20.90352,-13.172484
2052,30545,-4.2921424,11.833168
2053,30568,-1.4863875,-21.724817
2054,30574,0.9125615,16.114935
2055,30592,-9.867618,1.9496655
2056,30628,7.654214,-2.3731992
2057,30629,18.62503,1.1780692
2058,30634,15.713739,-2.6234639
2059,30636,-1.2034345,0.99346626
2060,30642,-12.068145,17.02365
2061,30647,21.319408,-9.454197
2062,30708,-8.042633,18.697575
2063,30711,-13.594622,-5.777034
2064,30734,-12.031652,-12.639032
2065,30745,11.762858,3.3821406
2066,30764,16.06847,-7.0737267
2067,30787,-6.7467384,-0.04392809
2068,30788,-8.410756,-5.0572195
2069,30814,1.0110016,9.443813
2070,30842,-21.522545,-0.51412636
2071,30853,-1.6235429,-12.574366
2072,30858,5.2080564,1.0194709
2073,30889,-14.947157,-12.410714
2074,30896,13.498632,-0.13790262
2075,30903,-8.903541,-5.829118
2076,30906,-13.102853,-5.9484076
2077,30910,-3.894519,-16.510376
2078,30918,3.2424955,-12.5159855
2079,30947,13.179202,-16.786917
2080,30960,-1.520531,-22.00109
2081,30969,2.6657653,-2.2297375
2082,30974,9.944226,22.655663
2083,30977,11.980123,7.877683
2084,31010,-14.347668,15.253139
2085,31046,-21.937141,-3.9266798
2086,31077,-11.661366,15.502195
2087,31079,13.476562,-2.7863603
2088,31085,-2.0982654,-25.260439
2089,31116,-4.994225,13.146656
2090,31120,-17.506983,-1.5543324
2091,31133,12.494492,15.814408
2092,31134,-16.666666,-13.657102
2093,31169,20.956497,-1.2008256
2094,31177,-9.840681,-6.7115684
2095,31209,20.612635,9.525793
2096,31249,0.11298519,12.938231
2097,31259,17.885443,3.7990725
2098,31291,3.9984474,-8.779392
2099,31305,0.7130623,-23.443861
2100,31306,2.7215662,3.3153238
2101,31310,22.973232,-5.1035542
2102,31315,-11.716234,5.7949595
2103,31317,10.02936,23.408197
2104,31350,-3.4880395,9.105499
2105,31355,-10.552348,-5.4357786
2106,31361,-2.9609206,-14.691823
2107,31375,-11.318879,18.979982
2108,31383,-21.735027,2.9009109
2109,31391,-16.92485,-3.8817177
2110,31396,-2.6069813,-5.212859
2111,31403,23.179209,-0.8803621
2112,31421,6.5119357,-11.887669
2113,31532,11.119663,4.174314
2114,31549,-13.605743,-11.653043
2115,31550,-11.497308,-12.299219
2116,31552,7.027621,3.4821532
2117,31572,2.476484,-12.574095
2118,31583,18.994036,9.471411
2119,31607,-19.60459,7.7422056
2120,31632,15.910506,2.5158
2121,31667,-2.9617805,-12.497969
2122,31674,2.2826433,-8.651011
2123,31687,-22.256712,2.923909
2124,31706,-0.99176574,-17.808046
2125,31743,1.0265155,-24.223682
2126,31763,-17.269192,-13.0859375
2127,31781,-5.0412073,-11.706225
2128,31782,-14.012951,-8.728481
2129,31797,14.03173,6.47084
2130,31811,2.353753,13.193362
2131,31812,-8.863029,-2.5922687
2132,31816,21.84717,3.336254
2133,31828,-25.764935,-3.9403718
2134,31836,-5.5818906,-1.1937916
2135,31851,12.919696,8.100722
2136,31891,-10.313216,-14.592933
2137,31924,20.150427,3.6325471
2138,31976,6.4230623,3.0790257
2139,31977,-1.6736897,-15.076303
2140,31983,-7.2242284,-1.0634071
2141,31989,-11.978672,1.9852083
2142,32001,-3.7530687,-19.062761
2143,32007,-4.862619,11.039875
2144,32016,-7.555886,-3.885734
2145,32064,3.3845837,4.9342647
2146,32099,-18.15661,-2.2630508
2147,32127,-4.9937735,19.104523
2148,32134,-13.180576,-6.1093946
2149,32146,16.798555,2.0732346
2150,32148,14.468841,9.694529
2151,32167,8.09205,1.2878962
2152,32168,-1.6267915,14.516291
2153,32188,0.015840882,-10.732135
2154,32223,-10.605965,4.010563
2155,32229,-16.097298,-1.9499232
2156,32236,-15.771393,18.659441
2157,32237,22.156925,7.344546
2158,32240,-5.529478,-2.816463
2159,32245,-0.39313412,-5.655491
2160,32247,23.619745,0.9699185
2161,32257,16.471985,-2.087572
2162,32266,-16.26241,18.6491
2163,32267,1.8900412,-9.992056
2164,32343,8.277523,-11.197594
2165,32347,14.851008,19.835659
2166,32349,1.1936541,1.8480831
2167,32373,-20.022413,-9.208304
2168,32376,-12.090567,11.986132
2169,32378,-2.388706,-0.14253274
2170,32380,2.6687717,-4.17646
2171,32383,2.8040242,-4.4116316
2172,32390,-11.112402,15.4798355
2173,32400,20.527527,1.8120607
2174,32402,7.1308274,-3.6080978
2175,32418,14.567496,-3.4024982
2176,32463,-0.6821811,-23.703356
2177,32483,-4.7013445,12.872291
2178,32495,-9.373511,1.1987303
2179,32515,-6.8922434,1.0664673
2180,32523,11.991143,15.004703
2181,32525,5.8587217,5.6176996
2182,32536,16.09825,5.546771
2183,32543,12.610605,-17.576466
2184,32545,-1.9092286,-21.24239
2185,32548,-3.3463974,-6.134309
2186,32564,21.579283,3.2001789
2187,32565,4.299668,-2.8235126
2188,32578,4.3134446,-2.964569
2189,32591,13.310684,-1.3634818
2190,32626,-10.37186,6.5681133
2191,32671,0.12254201,-11.9924135
2192,32688,-0.4764481,-1.7751713
2193,32690,-16.569138,8.620812
2194,32712,-3.785918,1.6723822
2195,32725,9.465544,-10.682648
2196,32726,-14.233381,-7.6962447
2197,32743,-16.745945,-5.9714494
2198,32756,12.760688,15.362213
2199,32772,5.49831,2.6701531
2200,32779,-11.783987,-13.691703
2201,32805,-8.848597,21.388506
2202,32812,13.481787,9.137697
2203,32813,-9.419874,-4.80623
2204,32820,20.108675,-12.285603
2205,32829,5.04753,22.023407
2206,32919,-13.643049,-4.7782755
2207,32936,3.180412,18.20355
2208,32949,21.423357,6.573048
2209,32953,8.563484,-0.8424203
2210,32963,-12.040676,-14.231449
2211,32970,6.7067046,1.2692991
2212,32994,9.998249,22.754965
2213,32996,-2.4645932,-3.5180926
2214,33024,-9.517617,-17.028734
2215,33040,-9.688495,21.495485
2216,33045,7.3437757,1.5911331
2217,33059,9.840693,0.46180853
2218,33060,18.663336,3.2077582
2219,33068,16.326141,-5.6952553
2220,33070,7.278115,23.93763
2221,33075,-5.4987164,2.709101
2222,33090,23.053883,4.8306284
2223,33094,-11.861179,-15.9491
2224,33115,-5.3137093,0.7365333
2225,33119,-1.254869,0.52645963
2226,33142,-12.138433,14.698976
2227,33145,6.825385,7.979823
2228,33191,-18.391588,-10.466901
2229,33220,-11.81202,-14.201861
2230,33274,8.105875,-4.7921185
2231,33278,5.466094,4.6832223
2232,33289,25.028696,2.4939938
2233,33290,3.2626896,1.5921721
2234,33317,-12.4623165,-5.4541545
2235,33344,-19.316168,-7.1652846
2236,33351,0.65668195,-3.0977385
2237,33371,-19.632135,-4.8375425
2238,33392,-4.713357,19.254553
2239,33407,-10.458947,-9.139497
2240,33433,0.78835434,-3.2017817
2241,33435,-12.343432,-15.486136
2242,33452,1.3554577,-6.330081
2243,33458,11.675669,-0.95430917
2244,33487,-9.316281,-7.2118297
2245,33488,-11.272299,5.6264825
2246,33510,3.5635781,6.0750318
2247,33513,-10.162896,15.459353
2248,33577,12.613906,3.988433
2249,33585,19.047836,8.026053
2250,33596,2.3680801,-18.912455
2251,33649,23.717152,-0.92854464
2252,33655,20.09387,0.2749585
2253,33665,-7.1128197,-10.747544
2254,33722,11.911533,7.915138
2255,33747,19.763062,-1.4626542
2256,33760,-3.8509283,4.955181
2257,33767,-7.9016256,-17.11492
2258,33770,-0.49378106,-6.6326227
2259,33804,-11.596249,-5.014254
2260,33818,-4.634859,-2.3523037
2261,33828,12.303356,-18.146772
2262,33831,-20.40919,-5.415538
2263,33842,-14.3740835,15.262787
2264,33848,15.9341545,7.3077087
2265,33900,-7.522212,-9.551115
2266,33902,-2.3485925,-8.97044
2267,33907,23.72711,-0.9299473
2268,33926,15.00125,1.7053032
2269,33935,8.96043,-4.366803
2270,33937,-2.3198693,13.659106
2271,33942,20.600988,6.870783
2272,33957,-1.028737,-25.373413
2273,33966,3.4411047,2.7673206
2274,33980,19.288774,9.400413
2275,33983,-6.8209624,-5.6257877
2276,34000,-0.8454693,-20.684593
2277,34020,-7.3768597,20.958857
2278,34033,0.33425608,8.613297
2279,34042,-1.7743583,5.3080797
2280,34057,-9.271814,-9.024589
2281,34065,14.068125,6.5867662
2282,34077,-6.621879,9.457727
2283,34095,-6.419657,-23.26789
2284,34100,19.354973,7.9941945
